"id","title","file","subtype","creator","license","post_date","type","size_raw","width","height","caption"
"6262","20140916143527.jpg","https://bio.acousti.ca/sites/default/files/20140916143527_1.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1204315","7016","4961",""
"6263","20140916150742.jpg","https://bio.acousti.ca/sites/default/files/20140916150742.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1154944","7016","4961",""
"6264","20140916150814.jpg","https://bio.acousti.ca/sites/default/files/20140916150814.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1158004","7016","4961",""
"6265","20140916150842.jpg","https://bio.acousti.ca/sites/default/files/20140916150842.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1199360","7016","4961",""
"6266","20140916150903.jpg","https://bio.acousti.ca/sites/default/files/20140916150903.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1161412","7016","4961",""
"6267","20140916155450.jpg","https://bio.acousti.ca/sites/default/files/20140916155450.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1190369","7016","4961",""
"6268","20140916155516.jpg","https://bio.acousti.ca/sites/default/files/20140916155516.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6701131","9921","7016",""
"6269","20140916155542.jpg","https://bio.acousti.ca/sites/default/files/20140916155542.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6800223","9921","7016",""
"6270","20140916155607.jpg","https://bio.acousti.ca/sites/default/files/20140916155607.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6762180","9921","7016",""
"6271","20140916155636.jpg","https://bio.acousti.ca/sites/default/files/20140916155636.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1147480","7016","4961",""
"6272","20140916155701.jpg","https://bio.acousti.ca/sites/default/files/20140916155701.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1203224","7016","4961",""
"6273","20140916155721.jpg","https://bio.acousti.ca/sites/default/files/20140916155721.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1153324","7016","4961",""
"6274","20140916164823.jpg","https://bio.acousti.ca/sites/default/files/20140916164823.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","950353","6072","4299",""
"6275","20140916164845.jpg","https://bio.acousti.ca/sites/default/files/20140916164845.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6330471","8598","6072",""
"6276","20140916164911.jpg","https://bio.acousti.ca/sites/default/files/20140916164911.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6615730","8598","6072",""
"6277","20140916164939.jpg","https://bio.acousti.ca/sites/default/files/20140916164939.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6732103","9921","7016",""
"6278","20140916171106.jpg","https://bio.acousti.ca/sites/default/files/20140916171106.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","938965","6072","4299",""
"6279","20140916171134.jpg","https://bio.acousti.ca/sites/default/files/20140916171134.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6883666","9921","7016",""
"6280","20140916171211.jpg","https://bio.acousti.ca/sites/default/files/20140916171211.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1896746","7016","4961",""
"6441","20140930111807.jpg","https://bio.acousti.ca/sites/default/files/20140930111807.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1411601","7016","4961",""
"6442","20140930111843.jpg","https://bio.acousti.ca/sites/default/files/20140930111843.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3150001","9921","7016",""
"6443","20140930111906.jpg","https://bio.acousti.ca/sites/default/files/20140930111906.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2903935","8598","6072",""
"6444","20140930111927.jpg","https://bio.acousti.ca/sites/default/files/20140930111927.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3212212","8598","6072",""
"6445","20140930125854.jpg","https://bio.acousti.ca/sites/default/files/20140930125854.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1162772","7016","4961",""
"6446","20140930125919.jpg","https://bio.acousti.ca/sites/default/files/20140930125919.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1169038","7016","4961",""
"6447","20140930125939.jpg","https://bio.acousti.ca/sites/default/files/20140930125939.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1202793","7016","4961",""
"6448","20140930133615.jpg","https://bio.acousti.ca/sites/default/files/20140930133615.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1364254","7016","4961",""
"6449","20140930133632.jpg","https://bio.acousti.ca/sites/default/files/20140930133632.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","984806","6072","4299",""
"6450","20140930133632.jpg","https://bio.acousti.ca/sites/default/files/20140930133632_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","984806","6072","4299",""
"6451","20140930133632.jpg","https://bio.acousti.ca/sites/default/files/20140930133632_1.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","984806","6072","4299",""
"6452","20140930133728.jpg","https://bio.acousti.ca/sites/default/files/20140930133728.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1356223","7016","4961",""
"6453","20140930133755.jpg","https://bio.acousti.ca/sites/default/files/20140930133755.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1394104","7016","4961",""
"6454","20140930133812.jpg","https://bio.acousti.ca/sites/default/files/20140930133812.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1390317","7016","4961",""
"6455","20140930133836.jpg","https://bio.acousti.ca/sites/default/files/20140930133836.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1394932","7016","4961",""
"6461","20140930142954.jpg","https://bio.acousti.ca/sites/default/files/20140930142954.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","992864","6072","4299",""
"6462","20140930143022.jpg","https://bio.acousti.ca/sites/default/files/20140930143022.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2636251","8598","6072",""
"6463","20140930143045.jpg","https://bio.acousti.ca/sites/default/files/20140930143045.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3010030","9921","7016",""
"6464","20140930143112.jpg","https://bio.acousti.ca/sites/default/files/20140930143112.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2955706","9921","7016",""
"6465","20140930143134.jpg","https://bio.acousti.ca/sites/default/files/20140930143134.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2835976","8598","6072",""
"6466","20140930143153.jpg","https://bio.acousti.ca/sites/default/files/20140930143153.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1029717","6072","4299",""
"6467","20140930143209.jpg","https://bio.acousti.ca/sites/default/files/20140930143209.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","967999","6072","4299",""
"6468","20140930154614.jpg","https://bio.acousti.ca/sites/default/files/20140930154614.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","984757","6072","4299",""
"6469","20140930154614.jpg","https://bio.acousti.ca/sites/default/files/20140930154614_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","984757","6072","4299",""
"6470","20140930154614.jpg","https://bio.acousti.ca/sites/default/files/20140930154614_1.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","984757","6072","4299",""
"6471","20140930154637.jpg","https://bio.acousti.ca/sites/default/files/20140930154637.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","980877","6072","4299",""
"6472","20140930154637.jpg","https://bio.acousti.ca/sites/default/files/20140930154637_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","980877","6072","4299",""
"6473","20140930154637.jpg","https://bio.acousti.ca/sites/default/files/20140930154637_1.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","980877","6072","4299",""
"6474","20140930154657.jpg","https://bio.acousti.ca/sites/default/files/20140930154657.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","987719","6072","4299",""
"6475","20140930154657.jpg","https://bio.acousti.ca/sites/default/files/20140930154657_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","987719","6072","4299",""
"6476","20140930154657.jpg","https://bio.acousti.ca/sites/default/files/20140930154657_1.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","987719","6072","4299",""
"6485","20141007123217.jpg","https://bio.acousti.ca/sites/default/files/20141007123217.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1053117","6072","4299",""
"6486","20141007123217.jpg","https://bio.acousti.ca/sites/default/files/20141007123217_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1053117","6072","4299",""
"6487","20141007123234.jpg","https://bio.acousti.ca/sites/default/files/20141007123234.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1084578","6072","4299",""
"6488","20141007123252.jpg","https://bio.acousti.ca/sites/default/files/20141007123252.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1076035","6072","4299",""
"6489","20141007123315.jpg","https://bio.acousti.ca/sites/default/files/20141007123315.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2796360","8598","6072",""
"6490","20141007123338.jpg","https://bio.acousti.ca/sites/default/files/20141007123338.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3303759","8598","6072",""
"6491","20141007123358.jpg","https://bio.acousti.ca/sites/default/files/20141007123358.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3598328","9921","7016",""
"6492","20141007123418.jpg","https://bio.acousti.ca/sites/default/files/20141007123418.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3628809","9921","7016",""
"6493","20141007123252.jpg","https://bio.acousti.ca/sites/default/files/20141007123252_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1076035","6072","4299",""
"6494","20141007123315.jpg","https://bio.acousti.ca/sites/default/files/20141007123315_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2796360","8598","6072",""
"6495","20141007123338.jpg","https://bio.acousti.ca/sites/default/files/20141007123338_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3303759","8598","6072",""
"6496","20141007123358.jpg","https://bio.acousti.ca/sites/default/files/20141007123358_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3598328","9921","7016",""
"6497","20141007123418.jpg","https://bio.acousti.ca/sites/default/files/20141007123418_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3628809","9921","7016",""
"6498","20141007142220.jpg","https://bio.acousti.ca/sites/default/files/20141007142220.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1059937","6072","4299",""
