"id","topic","value","info_url"
"47397","behaviour","<p>The remarkable nocturanl &#39;song&#39; of this insect is not produced by stridulation but by a rapid drumming of one of the hind legs on teh substrate. It is clearly intended for conduction through the substrate and so the airborne sound produced is incidental and very quiet. To produce the sound the male raises both pairs of wings more or less perpendicularly to the body and vibrates one of the hind legs so the that its tarsus is drummed on the surface of the leaf, twig or any other substrate that the male happens to be using. The drumming is in short bursts of up to a second or slightly longerand these are almost always in sequences of up to seven bursts, separated from other such sequences by intervals of at least several seconds (3-15 s in the songs studied). Each sequence is usally composed of a combination of shorter and longer bursts, with the shorter ones preceeding the longer ones. Each shorter burst usually consists of 3-8 impacts and lasts for about 0.07-0.20s, while each longer one usually consists of 30-50 impacts and lasts for about 0.7-1.3s. The impact repetiton rate, in both shorter and longer bursts, is usually 3-40/s at temperatures up to 25&deg;C, but can be as much as 60/s or more at higher temperatures. The number of short and long bursts in a sequence is very variable: 2-3 short ones followed by 1 or 2 long ones is a common patterm, but there can be as many as 5 of either kind (though not in the same sequence) and some sequences lack short bursts completeky. The interval between successive bursts lasts about 0.2-2.0s.</p>
<p>The quality of the airborne sound depends on the substrate. Drumming on a twig is extremely faint, but if a suitable leaf is used the sound can sometimes be heard from a distance of several metres. </p>","https://bio.acousti.ca/node/47397"
"47400","behaviour","<p>The song is very quiet (audible from about 1m) and is produced particularly at dusk. The individual sounds, which can be represented roughly as &#39;tsb&#39;, are produced at irregular intervals. </p>","https://bio.acousti.ca/node/47400"
"47403","behaviour","<p>The quiet song (audible from about 1m) is produced only in the evening and at night. It is a courtship song - a longer soft and a shorter hard sound - which can be represented as &#39;s-ts&#39;. This can continue for minutes without a break. </p>","https://bio.acousti.ca/node/47403"
"47405","behaviour","<p>The song is produced at dusk and in the night. It is audible from about 1m and consists of &#39;tsp&#39;-sounds, which are grouped into a series of one to four. Three to five such series in turm form a phrase which has a total duration of 2-3 sec. and is seperatedf by a longer interval from the next one. Such a phrase can ber represented in the following way: &#39;tsptsp-tsptsptsp-tsptsp-tsp&#39;. </p>","https://bio.acousti.ca/node/47405"
"47407","behaviour","<p>The song was studied by Faber (1953). It resembles that of the Saw-tailed Bush-cricket, but has longer sequences of six to nine syllables. </p>","https://bio.acousti.ca/node/47407"
"47408","behaviour","<p>The song is so quiet that it can be heard only from about 20cm. It consists of a series of quite soft syllables (&#39;zb&#39;), which follow one another at intervals of about five to ten sseconds at room temperature. </p>","https://bio.acousti.ca/node/47408"
"47410","behaviour","<p>The song, produced in the evening and at night, is hardly louder than in <em>L. albovittata</em>; one canheear it from about 50cm. It also consists of a sequence of soft &#39;zb&#39;-sounds. The intervals bertween the syllables are, however, somewhat shorter (about 3-6 sec. at room temperasture). </p>","https://bio.acousti.ca/node/47410"
"47412","behaviour","<p>If danger threatens it remains motionless, but betrays itself by its loud song, audible from about 30-50m. The song is composed of five phases. Phase 1 consists of a long, uniform sequence of buzzing sounds, during parts of which the bush-cricket wanders around. In Phase 2 the frequency is distinctly higher and yhe insect stands still. Phase 3 is a uniform, very shrill buzz which usually lasts <em>c</em>. 10 sec. Phase 4 is characterized by a series of five to nine quite sharp &#39;tsick&#39;-sounds, which follow one another at ever-decreasing intervals. In Phase 5, a succession of &#39;stuttering&#39; syllables follows, leading back to Phase 1. </p>","https://bio.acousti.ca/node/47412"
"47415","behaviour","<p>Although the males have no stridulatory organ, they produce a very characteristic song: they drum with a hind leg on the substrate (e.g. a leaf), producing a purring sound audible from about 1m. Usually there are several such bursts of drumming in a series of short bursts followed by one to three longer ones, e.g., &#39;tr-tr--tr-trrr-trrr&#39;. </p>","https://bio.acousti.ca/node/47415"
"47419","behaviour","<p>The song is audible from about 2m. It consits of a uniform series of closely spaced sounds, which can be represented as &#39;tslittslittsli...&#39;; there about ten syllables per second and the series often continues for long periods without interruptiuon. </p>","https://bio.acousti.ca/node/47419"
"47420","behaviour","<p>In its simplest form the very faint calling song, produced both by day and night, is a series of single syllables repeated at rather irregular intervals, bbut more often it consists of a randommixture of single syllables and echemes. The number of syllables in teh echemes is very variable, usually within the range 3-9, but they are repeates within each echeme at a very constant rate, usually within the range 11-14/s. Each syllable is normally a closing hemisyllable lasting about 45-60ms, whether isolated or forming part of an echeme. In a song including echemes, teh brief pauses between successive echems or isolated syllables are usually less than a second (commonly 0.2-0.2 s), but there are sometimes longer pauses of up to 10 s or more.</p>
<p>In a common variant of this simple song there is a mixture of quieter and louder syllables; both the quieter and the louder ones may be isolated or in echems and, apart from amarked contrast in loudness, they are similar in structure and duration. In such songs there is usally a series of quiet echemes or ungrouped syllables followed immediately by a series of loud echemes or ungorued syllables; there is tehn an interval of several seconds before another such sequence begins. Sometimes the duration of a sequence of this kind is about equally divided between the quieter and louder parts, but in the most highly developed song studied (shown in Fig. 141) the quieter part of each song lasted about 13-15 s and the louder part less than 2 s. In this song, as the oscillograms show, the louder part was heralded by a pair of very quiet syllables, and at this point in the song some of the opening strokes of teh fore wings produced brief hemisyllables.</p>
<p>Sometimes soft and loud syllables are produced in pairs, as oft one being followed 1-3 s later by a loud one and then an interval of about 6-8 s before the next pair. Clealry this species has an interesting acoustic repertoire which merits a more comprehensive study. </p>","https://bio.acousti.ca/node/47420"
"47422","behaviour","<p>The calling song, produced during the day-time, consists of long echeme-sequences lasting up to 4 minutes or more. The sound is faint, with a rustling or sizzling quality. Oscillographic analysis shows the sequences to consiust of trisyllabic echemes with a highly characteristic pattern. The first two syllables of each echeme consist of short opening hemisyllables followed by longer closing hemisyllables; the first diplosyllable lasts about 12-21 ms and the second, following a very short gap of 1-3 ms, is usually very slightly shorter (11-20 ms). There is then a longer gap, usually 3-13 ms, followed by the third syllable, again usually a diplosyllable but lasting longer than the first two, about 17-30 ms. Occassionally the third syllable lacks an opening hemisyllable and may thenlast for as little as 12 ms. The whole echeme lasts about 45-80 ms and successive echemes are separated by an interval of about 10-20ms; the echeme repetition rate is about 10-16/s. The hemisyllable at the beginning of each echeme id often particularly prominent.</p>
<p>Some of the songs studied consisted only of uniform echeme-sequences of this kind (Figs 147-151), but most included short periods (usually 0.3-2.0s, rarely up to 6.0 s) of a &#39;ticking&#39; sound consisting of identical syllables repeated at the rate of about 20-30/s. These were usually diplosyllables lasting about 15-25 ms, but occassionally the opening stroke was silent, leaving a closing hemisyllable lasting about 8-20 ms. These short periods of ticking were sometimes very widely spaced so that they were hardly noticeable, but in about a third of the males studied they occurred much more frequently, someties every few seconds dutring at least part of the song. (Figs 152-154). At such times the song sounds superficially like the calling song of <em>C. dorsalis</em>, and oscillographic analysis (or speed reduction of a recorded song) is neccessary to show that the echemes in the main part of the song are trisyllabic, unlike the tetrasyllabic echemes of <em>C. dorsalis </em>[= <em>fuscus</em>]. Occassional short bursts of ticking are probably a normal component of the calling song of <em>C. discolor</em>, although such bursts are much less prevalent than in <em>C. dorsalis</em>. </p>","https://bio.acousti.ca/node/47422"
"47424","behaviour","<p>The male calling song, produced mainly during the daytime, consists of long bursts (lasting up to 2 minutes or more) of a faint sound made up of two alternating components following each other without pause. One component is an echeme-sequence with a rustling quality, composed of tetrasyllabic echemes repatead at the rate of about 11-17/s; the other is a rapid ticking sound composed of single syllables repeated at the rate of about 15-30/s, with the repetion rate often becoming slower during the period of ticking. Each echeme-sequence usually lasts between 2 and 10 s, but longer sequences of up to 30 s or more occassionally occur. The periods of ticking are on average shorter, usually lasting between 1 and 5s, but there are occassionally longer bursts (up to 20 s or more), especially at the beginning or end of a period of continuous singing.</p>
<p>Oscillographic analysis shows that each echeme of the rustling component of the song consists of four very similar diplosyllables (in contrast to the less uniform trisyllabic echemes of <em>C. discolor</em>). The first opening hemisyllable and the last closing hemisyllable of each echeme are usually slightly longer than the interveningones, each of which lasta about 10-13 ms. Within each echeme the intervals between successive syllables are about 2-3 ms and the whole echeme lasts about 50-65 ms; successive echemes are separated by an interval of about 6-15 ms.</p>
<p>The ticking component of the song is composed of diplosyllables very similar to those forming the ticking components of the song of <em>C. discolor</em>. </p>","https://bio.acousti.ca/node/47424"
"47426","behaviour","<p>The calling son, produced almost entirely at night, is a long, continuous buzz, often lasting for 10 minutes or more without pause. Oscillographic analysis shows that it consists of a uniform sequence of syllables repeated at the rate of about 70-100/s. The sound is often produced entirely by the closing strokes of the fore wings, but there are sometimes quieter opening hemisyllables; the closing hemisyllables usually last about 5-7 ms. The song is resonant, the audible sound produced being an almost pure tone of about 13-20 kHz (see Figs 186, 187). The frequency usually becomes lover during the course of each hemisyllable, beginning at about 15-20 kHz and ending at about 13-16 kHz.</p>
<p>Bellmann (1985a) describes (p. 90) and illustartes (p. 67) squeaking (&#39;quietschende&#39;) sounds occurring at intervals during the song, and these can be heard in his cassette recording (Bellmann, 1985b). Such sounds do not, however, occur in any of our recordings.</p>
<p>The song of this species is superficially similar to those of <em>Metrioptera roeselii</em> and <em>Gampsocleis glabra</em>, which also produce prolonged buzzes, However, the songs of these two species are non-resonant, comprising a broad band of frequencies, and confusion is in any case unlikely in the field as they sing mainly during the daytime.</p>
<p>Males occassionally produce short echemes lasting only a second or two, but this is almost always in reaction to other males or some other disturbance and cannot be regarded as a normal part of the calling song. <br />
	&nbsp;</p>","https://bio.acousti.ca/node/47426"
"47428","behaviour","<p>The loud calling song, produced mainly in the late afternoon and after dark, consists of sequences of closely spaced disyllabic echemes. The echeme repetition rate depends on temperature: 10-15/s is common, but in high daytime tempertaures the rate may increase to 20/s and on cool nights may be as low as 5/s. Typically the echeme sequences are interrupted at irregular intervals by very short pauses (Figs 188-190), usually of less than a second and sometimes, at high temperatures, as short as 0.2-0.3 s. Occasionally, long echeme-sequences are produced without even the briefest interruption (Figs 191, 192); the longest uninterrupted sequence we have recorded lasted 3 minutes 9 seconds.</p>
<p>Oscillographic analysis shows that nearly all the sound is produced by the closing strokes of the fore wings, although quiet opening hemisyllables are sometimes present. The duration of the two closing hemisyllables comprising each echeme again depends on temperature: 15-25 ms for each hemisyllable is common, but in hot conditions they may last 10 ms or even less and on cool nights tehy may be as long as 50 ms. The second hemisyllable in each echeme is often slightly longer tahn the first. The gap between the two hemisyllables varies from about 6 ms (warm conditions) to about 35 ms (cool conditions), and the interval between successive echemes varies from about 20 ms to about 100 ms, again depending on temperature.</p>
<p>Each closing hemisyllable is typically broken up into a very variable number of discrete pulses of sound separated by gaps of varying duration but usually of theorder of 1 ms. There are sometimes fewer than 10 of these pulses in one hemisyllable (see for example Fig. 204) and so, in such cases, they are unlikely to represent individual tooth-impacts.<em> </em></p>","https://bio.acousti.ca/node/47428"
