"type","id","name","delta","value","unit"
"recordings","10297","project","0","Natural History Museum Sound Archive",""
"recordings","10297","verbatim_species","0","Acanthopius discoidalis",""
"recordings","10298","cd_id","0","577",""
"recordings","10298","cd_track","0","21",""
"recordings","10298","nhm_tape_number","0","629r2",""
"recordings","10298","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20150310110402.jpg",""
"recordings","10298","power_supply","0","QED750/ ATN2",""
"recordings","10298","project","0","Natural History Museum Sound Archive",""
"recordings","10298","substrate_cage","0","On bush",""
"recordings","10298","tape","0","BASF SPR50LH",""
"recordings","10298","tape_speed","0","19","<raw>"
"recordings","10298","track","0","1/2 upper",""
"recordings","10298","verbatim_species","0","Horatosphaga ?stuhlmanni",""
"recordings","10299","air_movement","0","Nil",""
"recordings","10299","cd_id","0","578",""
"recordings","10299","cd_track","0","1",""
"recordings","10299","microphone_distance","0","120","<raw>"
"recordings","10299","microphone_power_supply","0","Audio Technica - 835",""
"recordings","10299","nhm_tape_number","0","711r1",""
"recordings","10299","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20150407104654.jpg",""
"recordings","10299","project","0","Natural History Museum Sound Archive",""
"recordings","10299","tape","0","TDK LX 35/90",""
"recordings","10299","tape_speed","0","19","<raw>"
"recordings","10299","temperature_end","0","28.5","<raw>"
"recordings","10299","temperature_start","0","28.5","<raw>"
"recordings","10299","track","0","1/4",""
"recordings","10299","verbatim_species","0","Mecopoda sp. ”N”",""
"recordings","10300","air_movement","0","Nil",""
"recordings","10300","cd_id","0","578",""
"recordings","10300","cd_track","0","2",""
"recordings","10300","microphone_distance","0","120","<raw>"
"recordings","10300","microphone_power_supply","0","Audio Technica AT - 811",""
"recordings","10300","nhm_tape_number","0","711r2",""
"recordings","10300","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20150407104714.jpg",""
"recordings","10300","project","0","Natural History Museum Sound Archive",""
"recordings","10300","tape","0","TDK LX 35/90",""
"recordings","10300","tape_speed","0","19","<raw>"
"recordings","10300","temperature_end","0","27","<raw>"
"recordings","10300","temperature_start","0","27","<raw>"
"recordings","10300","track","0","1/4",""
"recordings","10300","verbatim_species","0","Mecopoda sp. ”N”",""
"recordings","10301","cd_id","0","578",""
"recordings","10301","cd_track","0","3",""
"recordings","10301","microphone_distance","0","40","<raw>"
"recordings","10301","microphone_power_supply","0","Audio Technica - 811",""
"recordings","10301","nhm_tape_number","0","711r3",""
"recordings","10301","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20150407104733.jpg",""
"recordings","10301","project","0","Natural History Museum Sound Archive",""
"recordings","10301","tape","0","TDK LX 35/90",""
"recordings","10301","tape_speed","0","19","<raw>"
"recordings","10301","temperature_end","0","27","<raw>"
"recordings","10301","temperature_start","0","27","<raw>"
"recordings","10301","track","0","1/4",""
"recordings","10301","verbatim_species","0","Mecopoda sp. ”N”",""
"recordings","10302","cd_id","0","578",""
"recordings","10302","cd_track","0","4",""
"recordings","10302","nhm_tape_number","0","711r4",""
"recordings","10302","project","0","Natural History Museum Sound Archive",""
"recordings","10302","verbatim_species","0","Acalolepta rusticator (Beetle)",""
"recordings","10303","air_movement","0","Nil",""
"recordings","10303","cd_id","0","578",""
"recordings","10303","cd_track","0","5",""
"recordings","10303","gain_control_position","0","89-91",""
"recordings","10303","light","0","Fluorescent room lights + 75 W bench lamp",""
"recordings","10303","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","10303","nhm_tape_number","0","784a",""
"recordings","10303","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20160426161608.jpg",""
"recordings","10303","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20160426161634.jpg",""
