"id","scientificName","basisOfRecord","institutionCode","collectionCode","catalogNumber","otherCatalogNumbers","typeStatus","sex","lifeStage","individualCount","recordedBy","eventDate","identifiedBy","dateIdentified","identificationQualifier","associatedSequences","locality","countryCode","decimalLatitude","decimalLongitude","occurrenceRemarks","info_url"
"12021","Platypleura sp.","PreservedSpecimen","AMGS","MHV Cicadas","1403","","","","","","Ben Price","2008-12-05T00:00:00","","","","","Chongoni Forest Reserve","","-14.32","34.264","","https://bio.acousti.ca/node/12021"
"12022","Platypleura sp.","PreservedSpecimen","AMGS","MHV Cicadas","1410","","","","","","Ben Price","2008-12-06T00:00:00","","","","","","","-12.111","33.649","","https://bio.acousti.ca/node/12022"
"12150","Alouatta pigra","HumanObservation","BioAcoustica","Alex Monro","1","","","","","","Alex Monro","2010-01-24T00:00:00","Alex Monro","","","","","BZ","16.7332492","-88.9859962","","https://bio.acousti.ca/node/12150"
"12154","Myadestes melanops","HumanObservation","BioAcoustica","Alex Monro","2","","","","","","Alex Monro","2008-03-11T00:00:00","Alex Monro","","","","","PA","8.892619","-82.611351","","https://bio.acousti.ca/node/12154"
"12157","Psarocolius montezuma","HumanObservation","BioAcoustica","Alex Monro","3","","","","","","Alex Monro","2010-01-24T00:00:00","Alex Monro","","","","","BZ","16.7332492","-88.9859962","","https://bio.acousti.ca/node/12157"
"12159","Platypleura","PreservedSpecimen","AMGS","MHV Cicadas","1412","","","","","","Ben Price","2008-12-07T00:00:00","","","","","Chikongawa, Tamgatamga Forest","","-11.937","33.698","","https://bio.acousti.ca/node/12159"
"12160","Platypleura","PreservedSpecimen","AMGS","MHV Cicadas","1413","","","","","","Ben Price","2008-12-07T00:00:00","","","","","M1 S Mzimba","","-12.111","33.649","","https://bio.acousti.ca/node/12160"
"12161","Platypleura","PreservedSpecimen","AMGS","MHV Cicadas","1421","","","","","","Ben Price","2008-12-08T00:00:00","","","","","Nyika N.P.","","-10.817","33.591","","https://bio.acousti.ca/node/12161"
"12162","Platypleura","PreservedSpecimen","AMGS","MHV Cicadas","1424","","","","","","Ben Price","2008-12-09T00:00:00","","2008-12-09T00:00:00","","","Kaning'ina Forest","","-11.473","34.073","","https://bio.acousti.ca/node/12162"
"12163","Stagira sp.","PreservedSpecimen","AMGS","MHV Cicadas","965","","","","","","Ben Price","2007-12-20T00:00:00","","","","","nr Cala","ZA","-31.593","27.937","","https://bio.acousti.ca/node/12163"
"12164","Albanycada ""sp. 01""","PreservedSpecimen","AMGS","MHV Cicadas","1035","","","","","","Ben Price; T. A. Bellingan","2008-01-19T00:00:00","","","","","Rietfontein Farm","ZA","-32.968","23.715","","https://bio.acousti.ca/node/12164"
"12165","""Gogga"" ""sp. 01d cf. carinata""","PreservedSpecimen","AMGS","MHV Cicadas","1510","","","","","","Ben Price; Paterson I. D.","2009-02-17T00:00:00","","","","","Vernon Crookes N.R.","ZA","-30.268","30.612","","https://bio.acousti.ca/node/12165"
"12166","Platypleura ""sp. 04""","PreservedSpecimen","AMGS","MHV Cicadas","595","","","","","","Ben Price","2006-12-21T00:00:00","","","","","5km NW Van Wyksdorp","ZA","-33.702","21.343","","https://bio.acousti.ca/node/12166"
"12167","Platypleura ""sp. 04""","PreservedSpecimen","AMGS","MHV Cicadas","596","","","","","","Ben Price","2007-01-04T00:00:00","","","","","10km S De Rust","ZA","-33.881","22.459","","https://bio.acousti.ca/node/12167"
"12168","Platypleura ""sp. 04""","PreservedSpecimen","AMGS","MHV Cicadas","597","","","","","","Ben Price","2006-12-21T00:00:00","","","","","Merringspoort Pass","ZA","-33.4","22.561","","https://bio.acousti.ca/node/12168"
"12169","Platypleura ""sp. 04""","PreservedSpecimen","AMGS","MHV Cicadas","598","","","","","","Ben Price","2006-12-21T00:00:00","","","","","4km E Kuisrivier","ZA","-33.425","21.942","","https://bio.acousti.ca/node/12169"
"12170","Platypleura ""sp. 04""","PreservedSpecimen","AMGS","MHV Cicadas","906","","","","","","M.H. Villet; Ben Price","2008-01-01T00:00:00","","","","","2km E of Barrydale","ZA","-33.855","20.804","","https://bio.acousti.ca/node/12170"
"12171","Platypleura ""sp. 08""","PreservedSpecimen","AMGS","MHV Cicadas","338","","","","","","M.H. Villet","2005-12-27T00:00:00","","","","","Collingham Ridge","ZA","-33.298","26.745","","https://bio.acousti.ca/node/12171"
"12172","Platypleura ""sp. 08""","PreservedSpecimen","AMGS","MHV Cicadas","485","","","","","","M.H. Villet","2006-12-13T00:00:00","","","","","Collingham Ridge","ZA","-33.284","26.703","","https://bio.acousti.ca/node/12172"
"12173","Platypleura ""sp. 10""","PreservedSpecimen","AMGS","MHV Cicadas","313","","","","","","M.H. Villet; Ben Price","2005-12-20T00:00:00","","","","","Die Koo","ZA","-33.604","19.86","","https://bio.acousti.ca/node/12173"
"12174","Platypleura ""sp. 10""","PreservedSpecimen","AMGS","MHV Cicadas","600","","","","","","Ben Price","2007-01-04T00:00:00","","","","","45km N Montague","ZA","-33.691","19.876","","https://bio.acousti.ca/node/12174"
"12175","Platypleura ""sp. 10""","PreservedSpecimen","AMGS","MHV Cicadas","847","","","","","","Ben Price; M.H. Villet","2007-12-29T00:00:00","","","","","20km E Kagga Kama","ZA","-32.893","19.689","","https://bio.acousti.ca/node/12175"
"12176","Platypleura ""sp. 10""","PreservedSpecimen","AMGS","MHV Cicadas","866","","","","","","Ben Price; M.H. Villet","2007-12-30T00:00:00","","","","","Van Ryns Pass","ZA","-31.371","19.019","","https://bio.acousti.ca/node/12176"
"12177","","PreservedSpecimen","AMGS","MHV Cicadas","891","","","","","","M.H. Villet; Ben Price","2007-12-31T00:00:00","","","","","Pikenierskloof Pass","ZA","-32.614","18.963","","https://bio.acousti.ca/node/12177"
"12178","Platypleura ""sp. 11 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","843","","","","","","Ben Price; M.H. Villet","2007-12-29T00:00:00","","","","","nr Karookloof","ZA","-33.25","19.69","","https://bio.acousti.ca/node/12178"
"12179","Platypleura ""sp. 11 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","845","","","","","","Ben Price; M.H. Villet","2007-12-29T00:00:00","","","","","Leeuwenshof","ZA","-32.891","19.766","","https://bio.acousti.ca/node/12179"
"12180","Platypleura ""sp. 11 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","859","","","","","","Ben Price; M.H. Villet","2007-12-30T00:00:00","","","","","Trawal","ZA","-31.884","18.637","","https://bio.acousti.ca/node/12180"
"12181","Platypleura ""sp. 12 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","601","","","","","","Ben Price","2006-12-21T00:00:00","","","","","15km S Ladismith R327","ZA","-33.597","21.243","","https://bio.acousti.ca/node/12181"
"12182","Platypleura ""sp. 12 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","602","","","","","","Ben Price","2007-01-04T00:00:00","","","","","20km SE Prince Albert","ZA","-33.27","22.158","","https://bio.acousti.ca/node/12182"
"12183","Platypleura ""sp. 12 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","603","","","","","","Ben Price","2007-01-04T00:00:00","","","","","5km W Prince Albert","ZA","-33.191","22.013","","https://bio.acousti.ca/node/12183"
"12184","Platypleura ""sp. 12 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","605","","","","","","Ben Price","2007-01-05T00:00:00","","","","","R62 30km SW Ladismith","ZA","-33.665","20.997","","https://bio.acousti.ca/node/12184"
"12185","Platypleura ""sp. 12 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","606","","","","","","Ben Price","2007-01-05T00:00:00","","","","","20km S Ladismith","ZA","-33.653","21.181","","https://bio.acousti.ca/node/12185"
"12186","Platypleura ""sp. 12 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","838","","","","","","Ben Price; M.H. Villet","2007-12-29T00:00:00","","","","","N Swartberg Pass","ZA","-33.288","22.052","","https://bio.acousti.ca/node/12186"
"12187","Platypleura ""sp. 12 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","839","","","","","","Ben Price; M.H. Villet","2007-12-29T00:00:00","","","","","Gamka River","ZA","-33.117","21.927","","https://bio.acousti.ca/node/12187"
"12188","","PreservedSpecimen","AMGS","MHV Cicadas","840","","","","","","Ben Price; M.H. Villet","2007-12-29T00:00:00","","","","","20km N Laingsburg","ZA","-33.176","20.985","","https://bio.acousti.ca/node/12188"
"12189","Platypleura ""sp. 12 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","842","","","","","","Ben Price; M.H. Villet","2007-12-29T00:00:00","","","","","nr Maitjiesfontein","ZA","-33.229","20.548","","https://bio.acousti.ca/node/12189"
"12190","","PreservedSpecimen","AMGS","MHV Cicadas","898","","","","","","M.H. Villet; Ben Price","2008-01-01T00:00:00","","","","","2.5km E of Ganskop","ZA","-33.649","21.019","","https://bio.acousti.ca/node/12190"
"12191","Platypleura ""sp. 12 cf. hirtipennis""","PreservedSpecimen","AMGS","MHV Cicadas","902","","","","","","M.H. Villet; Ben Price","","","","","","12km E of Barrydale","ZA","-33.813","20.898","","https://bio.acousti.ca/node/12191"
"12192","Platypleura ""sp. 13""","PreservedSpecimen","AMGS","MHV Cicadas","1016","","","","","","Ben Price; M.H. Villet","2008-01-17T00:00:00","","","","","10km SE Hankey","ZA","-33.839","24.938","","https://bio.acousti.ca/node/12192"
"12193","Platypleura ""sp. 13""","PreservedSpecimen","AMGS","MHV Cicadas","1486","","","","","","M.H. Villet; Ben Price","2009-02-07T00:00:00","","","","","Gamtoos River bridge","ZA","-33.935","25.009","","https://bio.acousti.ca/node/12193"
"12194","Platypleura ""sp. 13""","PreservedSpecimen","AMGS","MHV Cicadas","1487","","","","","","M.H. Villet; Ben Price","2009-02-07T00:00:00","","","","","nr Thornhill","ZA","-33.896","25.125","","https://bio.acousti.ca/node/12194"
"12195","Platypleura ""sp. 13""","PreservedSpecimen","AMGS","MHV Cicadas","1490","","","","","","M.H. Villet; Ben Price","2009-02-07T00:00:00","","","","","Gamtoos Pass","ZA","-33.9","25.116","","https://bio.acousti.ca/node/12195"
"12196","Platypleura ""sp. 14""","PreservedSpecimen","AMGS","MHV Cicadas","988","","","","","","Ben Price","2007-12-19T00:00:00","","","","","15km SE Maclear","ZA","-31.172","28.571","","https://bio.acousti.ca/node/12196"
"12197","Platypleura stridula","PreservedSpecimen","AMGS","MHV Cicadas","289","","","","","","M.H. Villet; Ben Price","2005-12-18T00:00:00","","","","","Caledon","ZA","-34.228","19.43","","https://bio.acousti.ca/node/12197"
"12198","Platypleura stridula","PreservedSpecimen","AMGS","MHV Cicadas","855","","","","","","Ben Price; M.H. Villet","2007-12-30T00:00:00","","","","","Citrusdal","ZA","-32.599","19.003","","https://bio.acousti.ca/node/12198"
"12199","Pycna sylvia","PreservedSpecimen","AMGS","MHV Cicadas","933","","","","","","Ben Price","2007-12-14T00:00:00","","","","","R570 nr Malelane","ZA","-25.504","31.58","","https://bio.acousti.ca/node/12199"
"12200","Platypleura techowi","PreservedSpecimen","AMGS","MHV Cicadas","979","","","","","","Ben Price","2007-12-16T00:00:00","","","","","R523 nr Vivo","ZA","-22.97","29.331","","https://bio.acousti.ca/node/12200"
"12201","Platypleura techowi","PreservedSpecimen","AMGS","MHV Cicadas","980","","","","","","Ben Price","2007-12-16T00:00:00","","","","","nr Vivo","ZA","-22.935","29.378","","https://bio.acousti.ca/node/12201"
"12202","Platypleura techowi","PreservedSpecimen","AMGS","MHV Cicadas","981","","","","","","Ben Price","2007-12-16T00:00:00","","","","","R523 nr Vivo","ZA","-22.879","29.777","","https://bio.acousti.ca/node/12202"
"12203","Platypleura wahlbergi","PreservedSpecimen","AMGS","MHV Cicadas","513","","","","","","M.H. Villet","2006-12-22T00:00:00","","","","","Nico Malan Pass","ZA","-32.504","26.815","","https://bio.acousti.ca/node/12203"
"12204","Azanicada zuluensis","PreservedSpecimen","AMGS","MHV Cicadas","935","","","","","","Ben Price","2007-12-15T00:00:00","","","","","Haga Haga","ZA","-32.759","28.25","","https://bio.acousti.ca/node/12204"
"12205","Azanicada zuluensis","PreservedSpecimen","AMGS","MHV Cicadas","936","","","","","","Ben Price","2007-12-11T00:00:00","","","","","Mission Rock, St. Lucia","ZA","-28.278","32.485","","https://bio.acousti.ca/node/12205"
"12206","Azanicada zuluensis","PreservedSpecimen","AMGS","MHV Cicadas","1029","","","","","","Ben Price; M.H. Villet","2008-01-18T00:00:00","","","","","Maatjies River","ZA","-33.981","23.458","","https://bio.acousti.ca/node/12206"
"12208","Larus argentatus","LivingSpecimen","BioAcoustica","Edward Baker","1","","","","","","Edward Baker","2015-08-02T00:00:00","Edward Baker","2015-08-02T00:00:00","","","Silver Street, Lyme Regis","GB","50.7264453781068","-2.9393470287323","","https://bio.acousti.ca/node/12208"
"12211","Metrioptera brachyptera","LivingSpecimen","NHMUK","BMNH(E)","010211034","1976-574","","Male","Adult","1","David R. Ragge","1976-07-29T00:00:00","","","","","Ashdown Forest. Grassy heath.","GB","51.0725","0.043056","","https://bio.acousti.ca/node/12211"
"12213","Platycleis albopunctata","LivingSpecimen","NHMUK","BMNH(E)","24?","1976-512","","Male","Adult","1","D Elias","1976-04-03T00:00:00","David R. Ragge","","","","Gower: Nicholaston Burrows","GB","51.57216","-4.120681","","https://bio.acousti.ca/node/12213"
"12214","Ephippiger cunii x cruciger","LivingSpecimen","NHMUK","BMNH(E)","010211148","1977-233","","Male","Adult","1","","","M Bugren","","","","","","","","<p>F1 generation</p>
","https://bio.acousti.ca/node/12214"
"12216","Ephippiger cruciger","LivingSpecimen","NHMUK","BMNH(E)","?????????","1977-233","","Male","Adult","1","A Hartley","1969-08-01T00:00:00","M Bugren","","","","Agde","FR","43.3108","3.4758","<p>Specimen bred from collected stock.</p>
","https://bio.acousti.ca/node/12216"
"12218","Ephippiger cunii","LivingSpecimen","NHMUK","BMNH(E)","010211423","","","Male","Adult","1","M Bugren","1976-01-01T00:00:00","M Bugren","","","","16km WSW of Pugicerda","ES","42.337993","1.685155","<p>Bred from collected stock<br />
	&nbsp;</p>
","https://bio.acousti.ca/node/12218"
"12220","Ephippiger cunii","LivingSpecimen","NHMUK","BMNH(E)","010211463","","","Male","Adult","1","M Bugren","1976-01-01T00:00:00","M Bugren","","","","Colera","ES","42.39884","3.156698","<p>Reared at Nottingham University from cultured stock</p>
","https://bio.acousti.ca/node/12220"
"12222","Ephippiger ephippiger","LivingSpecimen","NHMUK","BMNH(E)","010210989","1978-73","","Male","Adult","1","J. C. Hartley; M Bugren","1976-08-07T00:00:00","M Bugren","","","","","FR","43.606322","2.78098","<p>Bred from collected stock</p>
","https://bio.acousti.ca/node/12222"
"12224","Ephippiger ephippiger","LivingSpecimen","NHMUK","BMNH(E)","010210979","1978-73","","Male","Adult","1","J. C. Hartley; M Bugren","1976-08-01T00:00:00","M Bugren","","","","","FR","43.375296","2.892668","<p>Lab generation 1</p>
","https://bio.acousti.ca/node/12224"
"12226","Decticus verrucivorus","LivingSpecimen","NHMUK","BMNH(E)","010210753","","","Male","Adult","1","T Karabag","1973-04-23T00:00:00","L. M. Pitkin","","","","Castle Hill. Chalk downland.","GB","50.846","-0.053","","https://bio.acousti.ca/node/12226"
"12228","Deracantha","LivingSpecimen","NHMUK","BMNH(E)","010210752","","","Male","Adult","1","W. M. Taylor","1973-08-25T00:00:00","David R. Ragge","","sp.","","","MN","47.53","103.61","","https://bio.acousti.ca/node/12228"
"12230","Metrioptera roeselli","LivingSpecimen","NHMUK","BMNH(E)","010210751","","","Male","Adult","1","David R. Ragge; W. J. Reynolds","1974-07-19T00:00:00","David R. Ragge","","","","Dartford Marshes. Grassy bank by marsh.","GB","51.476","0.222","","https://bio.acousti.ca/node/12230"
"12232","Metrioptera brachyptera","LivingSpecimen","NHMUK","BMNH(E)","010211033","","","Male","Adult","1","W. J. Reynolds","1974-08-06T00:00:00","David R. Ragge","","","","Heath.","GB","51.3388","-0.366","","https://bio.acousti.ca/node/12232"
"12237","Conocephalus Anisoptera dorsalis","LivingSpecimen","NHMUK","BMNH(E)","010210748","","","Male","Adult","1","David R. Ragge; J. F. Burton","1962-08-01T00:00:00","David R. Ragge","","","","Riverside Meadows","GB","50.682587","-2.110507","","https://bio.acousti.ca/node/12237"
"12239","Metrioptera brachyptera","LivingSpecimen","NHMUK","BMNH(E)","010210747","","","Male","Adult","1","David R. Ragge; J. F. Burton","1962-08-01T00:00:00","David R. Ragge","","","","Isle of Purbeck","GB","50.5413629652216","-2.43621826171875","","https://bio.acousti.ca/node/12239"
"12248","Ephippiger cunii","LivingSpecimen","NHMUK","BMNH(E)","010211263","1977-233","","Male","Adult","1","J. C. Hartley","1972-08-01T00:00:00","M Bugren","","","","","ES","","","<p>Bred for collected stock</p>
","https://bio.acousti.ca/node/12248"
"12300","Pelophryne api","PreservedSpecimen","NHMUK","ZOO","1978.1575","NHMUK:ecatalogue:3347871","holotype","Male","Adult","1","Julian C. Dring","1978-07-05T00:00:00","Julian C. Dring","","","","","","","","","https://bio.acousti.ca/node/12300"
"12302","Pelophryne api","PreservedSpecimen","NHMUK","ZOO","1978.1594","","paratype","Male","Adult","1","Julian C. Dring","1978-07-19T00:00:00","Julian C. Dring","","","","","","4.120964","114.884734","","https://bio.acousti.ca/node/12302"
"12303","Kalophrynus nubicola","PreservedSpecimen","NHMUK","ZOO","1978.96","","paratype","Male","Adult","","Julian C. Dring","1977-08-04T00:00:00","Julian C. Dring","","","","Montane forest, on exposed, steep ridge terrain, tree height 5-30m., thick growth, heavy moss cover, peat hummocks.","MY","4.05","114.91667","","https://bio.acousti.ca/node/12303"
"12315","Kalophrynus nubicola","PreservedSpecimen","NHMUK","ZOO","1978.1618","NHMUK-ZOO-1978.1616-1618
NHMUK:ecatalogue:3347983
BM 1978.1618","paratype","","","","Julian C. Dring","1978-08-06T00:00:00","Julian C. Dring","","","","Montane forest, c.150m above zone of small diam. trees, on weakly defined ridge. 30m+ trees
- good moss and epiphyte cover, some Nepenthes
- peaty soil over grey clay & yellow clayey sand","MY","4.03832","114.888995","","https://bio.acousti.ca/node/12315"
"12316","Ansonia torrentis","PreservedSpecimen","NHMUK","ZOO","1978.1553","BM 1978.1553
NHMUK-ZOO-1978.66-68, 1553-58
NHMUK:ecatalogue:3347767","paratype","Male","Adult","","Julian C. Dring","1978-08-09T00:00:00","Julian C. Dring","","","","Montane forest, on exposed, steep ridge terrain, tree height 5-30m., thick growth, heavy moss cover, peat hummocks.","MY","4.05","114.91667","","https://bio.acousti.ca/node/12316"
"12320","Leptobrachella baluensis","PreservedSpecimen","NHMUK","ZOO","1978.1518","NHM-ZOO-1978.1518-1521
NHMUK:ecatalogue:3347921
BM 1978.1518","","Male","Adult","1","Julian C. Dring","1978-08-02T00:00:00","Julian C. Dring","","","","","","","","","https://bio.acousti.ca/node/12320"
